from,to,share
EP961,E100000004172,35.0
EP962,E100000004086,65.0
EP962,E100000004172,35.0
EP963,E100000004086,65.0
EP963,E100000004172,35.0
EP964,E100000000039,100.0
EP965,E100000000039,100.0
EP966,E100000001354,100.0
EP967,E100000001354,100.0
EP968,E100000001354,100.0
EP969,E100000001354,100.0
EP970,E100000001354,100.0
EP971,E100000001354,100.0
EP972,E100000001354,100.0
EP973,E100000001354,100.0
EP974,E100000001354,100.0
EP975,E100000001354,100.0
EP976,E100000001354,100.0
EP977,E100000001354,100.0
EP978,E100000001354,100.0
EP979,E100000001354,100.0
EP980,E100000001354,100.0
EP981,E100000001354,100.0
EP982,E100000001354,100.0
EP983,E100000001354,100.0
EP984,E100000001354,100.0
EP985,E100000001354,100.0
EP986,E100000001354,100.0
EP987,E100000001354,100.0
EP988,E100000001354,100.0
EP989,E100000001354,100.0
EP990,E100000001354,100.0
EP991,E100000001354,100.0
EP992,E100000001354,100.0
EP993,E100000000980,100.0
EP994,E100000002500,100.0
EP995,E100001010523,100.0
EP996,E100000001870,
EP997,E100000001870,
EP998,E100001011778,
EP999,E100000001354,100.0
EP1000,E100000001354,100.0
EP1001,E100000001354,100.0
EP1002,E100000001354,100.0
EP1003,E100000001354,100.0
EP1004,E100000001354,100.0
EP1005,E100000001354,100.0
EP1006,E100000001354,100.0
EP1007,E100000001354,100.0
EP1008,E100000001354,100.0
EP1009,E100000001354,100.0
EP1010,E100000001354,100.0
EP1011,E100000001354,100.0
EP1012,E100000001354,100.0
EP1013,E100000001354,100.0
EP1014,E100000001354,100.0
EP1015,E100000002425,
EP1016,E100000002425,
EP1017,E100000000084,100.0
EP1018,E100000002023,100.0
EP1019,E100000002016,100.0
EP1020,E100000003289,100.0
EP1021,E100000003944,100.0
EP1022,E100000001775,100.0
EP1023,E100000001775,100.0
EP1024,E100000001775,100.0
EP1025,E100000004168,100.0
EP1026,E100000004168,100.0
EP1027,E100000003967,100.0
EP1028,E100000003967,100.0
EP1029,E100000003967,100.0
EP1030,E100000003967,100.0
EP1031,E100000003967,100.0
EP1032,E100000003967,100.0
EP1033,E100000002501,100.0
EP1034,E100000002501,100.0
EP1035,E100000002501,100.0
EP1036,E100000002501,100.0
EP1037,E100000002138,100.0
EP1038,E100000002138,100.0
EP1039,E100000002138,100.0
EP1040,E100000002138,100.0
EP1041,E100000002057,100.0
EP1042,E100000002872,100.0
EP1043,E100000002872,100.0
EP1044,E100000002872,100.0
EP1045,E100000002872,100.0
EP1046,E100000002982,50.0
EP1046,E100000000172,50.0
EP1047,E100001011234,
EP1048,E100000001265,100.0
EP1049,E100000003220,100.0
EP1050,E100000003220,100.0
EP1051,E100000003220,100.0
EP1052,E100000003220,100.0
EP1053,E100000003220,100.0
EP1054,E100000003220,100.0
EP1055,E100000003220,100.0
EP1056,E100000003220,100.0
EP1057,E100000003220,100.0
EP1058,E100001011942,100.0
EP1059,E100000002388,100.0
EP1060,E100000002388,100.0
EP1061,E100000002388,100.0
EP1062,E100000002388,100.0
EP1063,E100000002968,100.0
EP1064,E100000002968,100.0
EP1065,E100001011103,100.0
EP1066,E100000001023,100.0
EP1067,E100000001023,100.0
EP1068,E100000000537,100.0
EP1068,E100000185999,100.0
EP1069,E100000000537,100.0
EP1069,E100000185999,100.0
EP1070,E100000000551,100.0
EP1071,E100000002363,100.0
EP1072,E100000002363,100.0
EP1073,E100000002363,100.0
EP1074,E100000002363,100.0
EP1075,E100000001029,100.0
EP1076,E100000001029,100.0
EP1077,E100000002129,100.0
EP1078,E100000002129,100.0
EP1079,E100000002129,100.0
EP1080,E100000002129,100.0
EP1081,E100000002129,100.0
EP1082,E100000003939,100.0
EP1083,E100000003939,100.0
EP1084,E100000133675,
EP1085,E100000001863,100.0
EP1086,E100000002125,100.0
EP1087,E100000002125,100.0
EP1088,E100000002125,100.0
EP1089,E100000002125,100.0
EP1090,E100000002125,100.0
EP1091,E100000002125,100.0
EP1092,E100000002125,100.0
EP1093,E100000002125,100.0
EP1094,E100000002125,100.0
EP1095,E100000001865,100.0
EP1096,E100000001865,100.0
EP1097,E100000002130,100.0
EP1098,E100000002130,100.0
EP1099,E100000004009,100.0
EP1100,E100000122571,100.0
EP1101,E100000122571,100.0
EP1102,E100000122571,100.0
EP1103,E100000123228,100.0
EP1104,E100000123228,100.0
EP1105,E100000123229,100.0
EP1106,E100000123229,100.0
EP1107,E100000004059,100.0
EP1108,E100000004059,100.0
EP1109,E100000004059,100.0
EP1110,E100000004059,100.0
EP1111,E100000004059,100.0
EP1112,E100000004059,100.0
EP1113,E100000004059,100.0
EP1114,E100000004059,100.0
EP1115,E100000000084,100.0
EP1116,E100000000084,100.0
EP1117,E100000000084,100.0
EP1118,E100000000084,100.0
EP1119,E100000000084,100.0
EP1120,E100000000084,100.0
EP1121,E100000000084,100.0
EP1122,E100000000084,100.0
EP1123,E100000003864,100.0
EP1124,E100000001465,100.0
EP1125,E100000002882,100.0
EP1126,E100000003025,100.0
EP1127,E100000002415,100.0
EP1128,E100000003932,100.0
EP1129,E100000002364,100.0
EP1130,E100000002382,100.0
EP1131,E100000003517,100.0
EP1132,E100000004310,100.0
EP1133,E100000004153,100.0
EP1134,E100000004153,100.0
EP1135,E100000000968,100.0
EP1136,E100000000968,100.0
EP1137,E100000000968,100.0
EP1138,E100000000968,100.0
EP1139,E100000000968,100.0
EP1140,E100000000968,100.0
EP1141,E100000004078,100.0
EP1141,E100000139835,100.0
EP1142,E100000000654,1.0
EP1142,E100000000746,25.0
EP1142,E100000001179,47.0
EP1142,E100000001753,1.0
EP1142,E100000001213,25.0
EP1143,E100000000654,1.0
EP1143,E100000000746,25.0
EP1143,E100000001179,47.0
EP1143,E100000001753,1.0
EP1143,E100000001213,25.0
EP1144,E100000000654,1.0
EP1144,E100000000746,25.0
EP1144,E100000001179,47.0
EP1144,E100000001753,1.0
EP1144,E100000001213,25.0
EP1145,E100000000654,1.0
EP1145,E100000000746,25.0
EP1145,E100000001179,47.0
EP1145,E100000001753,1.0
EP1145,E100000001213,25.0
EP1146,E100000000654,1.0
EP1146,E100000000746,25.0
EP1146,E100000001179,47.0
EP1146,E100000001753,1.0
EP1146,E100000001213,25.0
EP1147,E100000002418,100.0
EP1148,E100000002418,100.0
EP1149,E100000002418,100.0
EP1150,E100000002418,100.0
EP1151,E100000002418,100.0
EP1152,E100000002418,100.0
EP1153,E100000000457,
EP1154,E100000000457,
EP1155,E100000002506,100.0
EP1156,E100000002490,100.0
EP1157,E100001011709,5.0
EP1157,E100001011873,94.0
EP1158,E100000001965,100.0
EP1159,E100000002601,100.0
EP1160,E100000003992,100.0
EP1161,E100000002508,100.0
EP1162,E100000003777,100.0
EP1163,E100000003777,100.0
EP1164,E100000001332,100.0
EP1165,E100001010521,100.0
EP1166,E100000002509,100.0
EP1167,E100000003007,100.0
EP1168,E100000003007,100.0
EP1169,E100000003007,100.0
EP1170,E100000003007,100.0
EP1171,E100001012014,
EP1172,E100000003983,100.0
EP1173,E100000002236,100.0
EP1174,E100000002236,100.0
EP1175,E100000002236,100.0
EP1176,E100000001370,100.0
EP1177,E100000001370,100.0
EP1178,E100000003756,100.0
EP1179,E100000003756,100.0
EP1180,E100000003756,100.0
EP1181,E100000003756,100.0
EP1182,E100000003756,100.0
EP1183,E100000003756,100.0
EP1184,E100001011092,100.0
EP1185,E100000002359,100.0
EP1186,E100000135381,100.0
EP1187,E100001011235,100.0
EP1188,E100000002839,100.0
EP1189,E100000002839,100.0
EP1190,E100000002839,100.0
EP1191,E100000002839,100.0
EP1192,E100000002511,100.0
EP1193,E100000001717,100.0
EP1194,E100000002512,100.0
EP1195,E100000002513,100.0
EP1196,E100000002513,100.0
EP1197,E100000002513,100.0
EP1198,E100000002513,100.0
EP1199,E100000002513,100.0
EP1200,E100000002513,100.0
EP1201,E100000002513,100.0
EP1202,E100000002513,100.0
EP1203,E100000002513,100.0
EP1204,E100000002513,100.0
EP1205,E100000002405,100.0
EP1206,E100000002405,100.0
EP1207,E100000002405,100.0
EP1208,E100000002405,100.0
EP1209,E100000002200,100.0
EP1210,E100000002514,100.0
EP1211,E100000002514,100.0
EP1212,E100000002514,100.0
EP1213,E100000001826,100.0
EP1214,E100000002515,100.0
EP1215,E100000002516,100.0
EP1216,E100000126769,100.0
EP1217,E100000004165,100.0
EP1218,E100000004165,100.0
EP1219,E100000004165,100.0
EP1220,E100000001968,100.0
EP1221,E100000001968,100.0
EP1222,E100000001968,100.0
EP1223,E100000001968,100.0
EP1224,E100000001912,100.0
EP1225,E100000000136,100.0
EP1226,E100000004306,100.0
EP1227,E100000002289,100.0
EP1228,E100000002305,100.0
EP1228,E100000138571,100.0
EP1229,E100000000136,100.0
EP1230,E100000003272,100.0
EP1231,E100000003272,100.0
EP1232,E100000003272,100.0
EP1233,E100000003272,100.0
EP1234,E100000001755,100.0
EP1235,E100000001755,100.0
EP1236,E100000001755,100.0
EP1237,E100000001755,100.0
EP1238,E100000000380,
EP1239,E100000003329,100.0
EP1240,E100000003502,100.0
EP1241,E100000003098,100.0
EP1242,E100000003098,100.0
EP1243,E100000000551,100.0
EP1244,E100000002523,100.0
EP1245,E100000002521,100.0
EP1246,E100000002522,100.0
EP1247,E100000002519,100.0
EP1248,E100000002524,100.0
EP1249,E100000002524,100.0
EP1250,E100000002525,100.0
EP1251,E100000002526,100.0
EP1252,E100000002526,100.0
EP1253,E100000004386,100.0
EP1254,E100000004386,100.0
EP1255,E100000159507,100.0
EP1256,E100000159507,100.0
EP1257,E100000159507,100.0
EP1258,E100000159507,100.0
EP1259,E100000002527,100.0
EP1260,E100000003754,100.0
EP1261,E100000000894,100.0
EP1262,E100001010522,100.0
EP1263,E100000000537,100.0
EP1263,E100000185999,100.0
EP1264,E100000000537,100.0
EP1264,E100000185999,100.0
EP1265,E100000000537,100.0
EP1265,E100000185999,100.0
EP1266,E100000000537,100.0
EP1266,E100000185999,100.0
EP1267,E100000000537,100.0
EP1267,E100000185999,100.0
EP1268,E100000000537,100.0
EP1268,E100000185999,100.0
EP1269,E100000001786,100.0
EP1270,E100000001786,100.0
EP1271,,
EP1272,E100002000174,
EP1273,E100002000174,
EP1274,E100000004059,100.0
EP1275,E100000004059,100.0
EP1276,E100000001870,100.0
EP1277,E100000002239,100.0
EP1278,E100000002239,100.0
EP1279,E100000002239,100.0
EP1280,E100000002530,100.0
EP1281,E100000002005,100.0
EP1282,,
EP1283,E100000001755,100.0
EP1284,E100000001755,100.0
EP1285,E100000001755,100.0
EP1286,E100000001755,100.0
EP1287,E100000001755,100.0
EP1288,E100000001755,100.0
EP1289,E100000001755,100.0
EP1290,E100000001755,100.0
EP1291,E100000001755,100.0
EP1292,E100000001755,100.0
EP1293,E100000001865,100.0
EP1294,E100000001865,100.0
EP1295,E100000001865,100.0
EP1296,E100000001865,100.0
EP1297,E100000003294,100.0
EP1298,E100000123156,100.0
EP1299,E100000002492,100.0
EP1300,E100000001814,100.0
EP1301,E100000000039,100.0
EP1302,E100000003867,100.0
EP1303,E100000003867,100.0
EP1304,E100000003867,100.0
EP1305,E100000003867,100.0
EP1306,E100000003867,100.0
EP1307,E100000003867,100.0
EP1308,E100000003867,100.0
EP1309,E100000003867,100.0
EP1310,E100000003867,100.0
EP1311,E100000001381,100.0
EP1312,E100000001489,100.0
EP1313,E100000001489,100.0
EP1314,E100000001893,100.0
EP1315,E100000001477,100.0
EP1316,E100000001477,100.0
EP1317,E100000001260,
EP1318,E100000002132,65.0
EP1318,E100000001636,35.0
EP1319,E100000002533,100.0
EP1320,E100000004298,100.0
EP1321,E100000004297,100.0
EP1322,E100000004298,100.0
EP1323,E100000004298,100.0
EP1324,E100000004066,100.0
EP1325,E100000000741,
EP1326,E100000000888,100.0
EP1327,E100000000888,100.0
EP1328,E100001012021,100.0
EP1329,E100001012021,100.0
EP1330,E100000004069,100.0
EP1331,E100000002534,100.0
EP1332,E100000002534,100.0
EP1333,E100000002534,100.0
EP1334,E100000002534,100.0
EP1335,E100000002534,100.0
EP1336,E100001000189,100.0
EP1337,E100000003544,100.0
EP1338,E100000003544,100.0
EP1339,E100000003544,100.0
EP1340,E100000003544,100.0
EP1341,E100000003544,100.0
EP1342,E100000003544,100.0
EP1343,E100000000968,100.0
EP1344,E100000000978,100.0
EP1345,E100000000968,100.0
EP1346,E100000002914,100.0
EP1347,E100000001381,100.0
EP1348,E100000002624,100.0
EP1349,E100000002624,100.0
EP1350,E100000002631,100.0
EP1351,E100000002631,100.0
EP1352,E100000002631,100.0
EP1353,E100000000380,100.0
EP1354,E100000001450,100.0
EP1355,E100000002455,100.0
EP1356,E100000003661,100.0
EP1357,E100000003860,100.0
EP1358,E100000000039,100.0
EP1359,E100000003671,100.0
EP1360,E100000000039,100.0
EP1361,E100000004120,100.0
EP1362,E100000000039,100.0
EP1363,E100000003873,100.0
EP1364,E100000003873,100.0
EP1365,E100000003873,100.0
EP1366,E100000003873,100.0
EP1367,E100000003873,100.0
EP1368,E100000003873,100.0
EP1369,E100000003873,100.0
EP1370,E100000003873,100.0
EP1371,E100000003873,100.0
EP1372,E100000003873,100.0
EP1373,E100000003873,100.0
EP1374,E100000002993,100.0
EP1375,E100000004158,100.0
EP1376,E100000004158,100.0
EP1377,E100000003493,100.0
EP1378,E100000003493,100.0
EP1379,E100000003493,100.0
EP1380,E100000003493,100.0
EP1381,E100000003493,100.0
EP1382,E100000003564,100.0
EP1383,E100000003564,100.0
EP1384,E100000003564,100.0
EP1385,E100000003564,100.0
EP1386,E100000003564,100.0
EP1387,E100000003564,100.0
EP1388,E100000003413,100.0
EP1389,E100000137784,
EP1390,E100000004356,100.0
EP1391,E100000004356,100.0
EP1392,E100000002536,100.0
EP1393,E100000003743,100.0
EP1394,E100000003743,100.0
EP1395,E100000003385,100.0
EP1396,E100000003385,100.0
EP1397,E100000003385,100.0
EP1398,E100000003385,100.0
EP1399,E100000003385,100.0
EP1400,E100000003385,100.0
EP1401,E100000003385,100.0
EP1402,E100000003385,100.0
EP1403,E100000003385,100.0
EP1404,E100000002537,100.0
EP1405,E100000002538,100.0
EP1406,E100000002137,100.0
EP1407,E100000002137,100.0
EP1408,E100000002137,100.0
EP1409,E100000002137,100.0
EP1410,E100000000890,100.0
EP1411,E100000000890,100.0
EP1412,E100000000890,100.0
EP1413,E100000000890,100.0
EP1414,E100000000890,100.0
EP1415,E100000000890,100.0
EP1416,E100000000890,100.0
EP1417,E100001011789,
EP1418,,
EP1419,E100000002910,100.0
EP1420,E100000002910,100.0
EP1421,E100000002910,100.0
EP1422,E100000002910,100.0
EP1423,E100000002910,100.0
EP1424,E100000002910,100.0
EP1425,E100000002910,100.0
EP1426,E100000002910,100.0
EP1427,,
EP1428,,
EP1429,E100000002540,100.0
EP1430,E100000002540,100.0
EP1431,E100001011457,100.0
EP1432,E100000002992,100.0
EP1433,E100000120662,100.0
EP1434,E100000120662,100.0
EP1435,E100000120662,100.0
EP1436,E100000001727,100.0
EP1437,E100000140130,100.0
EP1438,E100000140130,100.0
EP1439,,
EP1440,E100000002185,100.0
EP1441,E100000002185,100.0
EP1442,E100000004257,100.0
EP1443,E100000004257,100.0
EP1444,E100000002656,100.0
EP1445,E100000002656,100.0
EP1446,E100000002656,100.0
EP1447,E100000002656,100.0
EP1448,E100000002656,100.0
EP1449,E100000002656,100.0
EP1450,E100000002656,100.0
EP1451,E100000002656,100.0
EP1452,E100000002656,100.0
EP1453,E100000002656,100.0
EP1454,E100000003018,100.0
EP1455,E100000003018,100.0
EP1456,E100000003018,100.0
EP1457,E100000003018,100.0
EP1458,E100000001870,100.0
EP1459,E100000003518,100.0
EP1460,E100000003518,100.0
EP1461,E100000002243,100.0
EP1462,E100000002243,100.0
EP1463,E100000002243,100.0
EP1464,E100000140130,100.0
EP1465,E100000140130,100.0
EP1466,E100000140130,100.0
EP1467,E100000140130,100.0
EP1468,E100000140130,100.0
EP1469,E100000140130,100.0
EP1470,E100000003845,100.0
EP1471,E100000003845,100.0
EP1472,E100000002239,100.0
EP1473,E100000002209,100.0
EP1474,E100000002430,100.0
EP1475,E100000000537,100.0
EP1475,E100000185999,100.0
EP1476,E100000001781,100.0
EP1477,E100000001781,100.0
EP1478,E100000150310,100.0
EP1479,E100000000096,100.0
EP1480,E100000003871,100.0
EP1481,E100000003871,100.0
EP1482,E100000003871,100.0
EP1483,E100000002942,100.0
EP1484,E100000002723,100.0
EP1485,E100000003359,100.0
EP1486,E100001011142,100.0
EP1487,E100000000610,100.0
EP1488,E100000003649,100.0
EP1489,E100000003649,100.0
EP1490,E100000000537,100.0
EP1490,E100000185999,100.0
EP1491,E100000001973,100.0
EP1492,E100000003870,100.0
EP1493,,
EP1494,E100000001400,100.0
EP1495,E100000000551,100.0
EP1496,E100000003442,100.0
EP1497,E100000003442,100.0
EP1498,E100000003442,100.0
EP1499,E100000003442,100.0
EP1500,E100000003442,100.0
EP1501,E100000003353,100.0
EP1502,E100000002547,100.0
EP1503,E100000002547,100.0
EP1504,E100000002547,100.0
EP1505,E100000002625,100.0
EP1506,E100000002625,100.0
EP1507,E100000000375,100.0
EP1508,E100000001478,100.0
EP1509,E100000120174,100.0
EP1510,E100000001870,100.0
EP1511,E100000002137,100.0
EP1512,E100000002137,100.0
EP1513,E100000002137,100.0
EP1514,E100000001755,100.0
EP1515,E100000001755,100.0
EP1516,E100000001755,100.0
EP1517,E100000001755,100.0
EP1518,E100000004059,100.0
EP1519,E100000004059,100.0
EP1520,E100000004059,100.0
EP1521,,
EP1522,E100000004072,100.0
EP1523,E100000004072,100.0
EP1524,E100000004059,100.0
EP1525,E100000004059,100.0
EP1526,E100000003086,100.0
EP1527,E100000003086,100.0
EP1528,E100000003480,100.0
EP1529,E100001014185,
EP1530,E100000002425,100.0
EP1531,E100000002425,100.0
EP1532,E100000002425,100.0
EP1533,E100000002466,100.0
EP1534,E100000002466,100.0
EP1535,E100000002466,100.0
EP1536,E100000002548,100.0
EP1537,E100000002548,100.0
EP1538,E100000002548,100.0
EP1539,E100000002548,100.0
EP1540,E100000002548,100.0
EP1541,E100000002548,100.0
EP1542,E100000002548,100.0
EP1543,E100000002548,100.0
EP1544,E100000001921,100.0
EP1545,E100000002720,100.0
EP1546,E100000004096,100.0
EP1547,E100000001759,100.0
EP1548,E100000001243,100.0
EP1549,E100000001243,100.0
EP1550,E100000003388,100.0
EP1551,E100000002553,100.0
EP1552,E100000002498,100.0
EP1553,E100000002498,100.0
EP1554,E100000002498,100.0
EP1555,E100000000388,100.0
EP1556,E100000000388,100.0
EP1557,E100000000388,100.0
EP1558,E100000000388,100.0
EP1559,E100000001870,100.0
EP1560,E100000001870,100.0
EP1561,E100000001870,100.0
EP1562,E100000002558,100.0
EP1563,E100000002558,100.0
EP1564,E100000002558,100.0
EP1565,E100000001709,100.0
EP1566,E100000001709,100.0
EP1567,E100000001709,100.0
EP1568,E100000001709,100.0
EP1569,E100000002559,100.0
EP1570,E100000001381,100.0
EP1571,E100000002884,100.0
EP1572,E100000002884,100.0
EP1573,E100000001758,100.0
EP1574,E100000001758,100.0
EP1575,E100000002478,100.0
EP1576,E100001011981,100.0
EP1577,,
EP1578,E100000000610,100.0
EP1579,E100000000610,100.0
EP1580,E100000000610,100.0
EP1581,E100000002978,100.0
EP1582,E100000002978,100.0
EP1583,E100000000608,100.0
EP1584,E100000000608,100.0
EP1585,E100000002561,100.0
EP1586,E100000002561,100.0
EP1587,E100000002561,100.0
EP1588,E100000002561,100.0
EP1589,E100000002561,100.0
EP1590,E100000002168,
EP1590,E100000002167,
EP1590,E100001000641,
EP1591,E100000002181,25.0
EP1591,E100000002250,48.0
EP1591,E100000002283,25.0
EP1592,E100000002181,40.0
EP1592,E100000002283,40.0
EP1592,E100000002250,19.0
EP1593,E100000001325,100.0
EP1594,E100000001325,100.0
EP1595,E100000001325,100.0
EP1596,E100000001325,100.0
EP1597,E100000001325,100.0
EP1598,E100000001325,100.0
EP1599,E100000002329,100.0
EP1600,E100000002329,100.0
EP1601,E100000002329,100.0
EP1602,E100000002329,100.0
EP1603,E100000002564,100.0
EP1604,E100000002564,100.0
EP1605,E100000002564,100.0
EP1606,E100000002565,100.0
EP1607,E100000004306,100.0
EP1608,E100000002430,100.0
EP1609,E100000002535,100.0
EP1610,E100000002535,100.0
EP1611,E100000001937,100.0
EP1612,E100000002918,100.0
EP1613,E100000002918,100.0
EP1614,,
EP1615,E100000002918,100.0
EP1616,E100000002918,100.0
EP1617,E100000002918,100.0
EP1618,E100000002918,100.0
EP1619,E100000002918,100.0
EP1620,E100000002918,100.0
EP1621,E100000002918,100.0
EP1622,E100000002918,100.0
EP1623,E100000002918,100.0
EP1624,E100000002918,100.0
EP1625,E100000002918,100.0
EP1626,E100000002918,100.0
EP1627,E100000003065,100.0
EP1628,E100000003065,100.0
EP1629,E100000003065,100.0
EP1630,E100000001886,100.0
EP1631,E100000003362,100.0
EP1632,E100000002838,100.0
EP1633,E100000003463,100.0
EP1634,E100000000551,100.0
EP1635,E100000002411,100.0
EP1636,E100001012030,100.0
EP1637,E100001012030,100.0
EP1638,E100000002563,100.0
EP1639,E100001010459,100.0
EP1640,E100000002676,100.0
EP1641,E100000002110,100.0
EP1642,E100000002110,100.0
EP1643,E100001011084,100.0
