from,to,share
E100000126523,E100000127963,62.0
E100000127963,E100000128088,48.85
E100000127963,E100000001753,11.15
E100000127963,E100000128090,40.0
E100000126680,E100000123261,98.0
E100000126680,E100000001753,2.0
E100000128116,E100000121700,99.93
E100000127029,E100000128116,41.67
E100000127029,E100000130641,58.33
E100000126717,E100000123261,100.0
E100000126389,E100000127963,90.0
E100000128117,E100000127963,100.0
E100000126389,E100000128117,10.0
E100000128113,E100000123261,96.91
E100000128113,E100000001753,3.09
E100000126246,E100000128113,100.0
E100000128118,E100000001753,2.0
E100000128118,E100000128088,98.0
E100000126778,E100000128118,37.02
E100000126778,E100000127963,41.98
E100000126778,E100000128119,20.0
E100000126778,E100000001753,1.0
E100000128115,E100000127616,51.0
E100000127366,E100000128115,75.0
E100000128115,E100000123261,49.0
E100000127366,E100000130640,25.0
E100000126444,E100000123261,38.45
E100000126444,E100000001753,23.17
E100000126444,E100000128114,17.68
E100000128114,E100000130294,100.0
E100000126444,E100000130639,20.69
E100000127995,E100000001753,1.0
E100000127995,E100000128496,99.0
E100000126360,E100000127995,100.0
E100000128496,E100000130419,100.0
E100000126169,E100000127616,33.85
E100000126169,E100000123261,66.15
E100001010277,E100001010270,99.98
E100001010276,E100001010270,77.42
E100001010298,E100001010276,100.0
E100001010276,E100001010277,20.8
E100001010300,E100001010301,25.0
E100001010300,E100001010276,75.0
E100000130731,E100001010270,90.03
E100001010274,E100001010276,99.9
E100000130950,E100001000556,100.0
E100001010333,E100000130950,100.0
E100001010334,E100000130950,100.0
E100000131116,E100000131115,
E100000131116,E100000000543,
E100000131116,E100001016092,
E100000131116,E100001012537,
E100001010259,E100001010201,100.0
E100000130935,E100000130903,100.0
E100000130903,E100001011044,100.0
E100001011044,E100001000095,100.0
E100000130709,E100001000178,8.6
E100000130709,E100000000651,5.0
E100000130709,E100000000652,17.5
E100000130709,E100001015587,68.9
E100001012804,E100001012805,
E100000131077,E100000000543,
E100000131077,E100000000561,26.8
E100000130987,E100001015587,50.39
E100000130987,E100000123261,49.61
E100001012048,E100001012049,
E100001012048,E100001012051,
E100001012048,E100000137052,
E100001012048,E100001012053,
E100001012048,E100001012050,
E100001012048,E100001012052,
E100001012187,E100001012190,
E100000130887,E100002000035,
E100000130866,E100000131060,
E100000131060,E100000136946,100.0
E100000130794,E100000131060,
E100000127961,E100000001753,6.0
E100000127961,E100000128088,94.0
E100000127960,E100000127962,100.0
E100000126182,E100000127960,25.62
E100000126182,E100000127961,23.33
E100000126182,E100000127962,23.32
E100000126182,E100000127963,22.96
E100000126182,E100000001753,4.77
E100000127962,E100000124626,90.0
E100000127962,E100000125520,10.0
E100000127966,E100000124668,100.0
E100000128484,E100000124668,100.0
E100000127964,E100000127966,68.8
E100000126698,E100000127964,100.0
E100000127964,E100000128484,31.2
E100000128597,E100000123261,100.0
E100000128966,E100000123261,100.0
E100000126881,E100000127968,32.79
E100000126881,E100000127967,53.27
E100000126881,E100000123261,13.94
E100000128594,E100000123261,98.87
E100000128594,E100000001753,1.13
E100000127967,E100000128591,47.27
E100000127967,E100000128590,52.73
E100000128595,E100000123261,100.0
E100000128857,E100000124853,13.0
E100000128857,E100000128967,10.0
E100000128857,E100000128969,10.0
E100000128857,E100000128968,10.0
E100000128857,E100000124850,10.0
E100000128857,E100000124849,10.0
E100000128857,E100000001753,1.0
E100000128590,E100000128857,50.33
E100000128858,E100000128966,10.13
E100000128591,E100000123261,35.82
E100000128968,E100000123261,100.0
E100000128969,E100000123261,100.0
E100000128591,E100000001753,64.18
E100000128590,E100000128858,49.67
E100000128857,E100000124852,13.0
E100000128857,E100000124851,23.0
E100000128858,E100000001753,0.13
E100000128596,E100000123261,100.0
E100000128967,E100000123261,100.0
E100000127968,E100000124854,17.79
E100000128858,E100000123261,89.74
E100000127968,E100000001753,44.95
E100000127968,E100000128594,15.26
E100000127968,E100000128595,5.93
E100000127968,E100000124856,5.5
E100000127968,E100000128596,5.39
E100000127968,E100000128597,5.17
E100000127165,E100000123219,70.0
E100000127165,E100000123261,30.0
E100000127213,E100000127965,100.0
E100000126242,E100000127964,5.0
E100000126242,E100000127966,95.0
E100000127969,E100000128562,62.49
E100000127969,E100000128563,37.51
E100000127295,E100000127969,100.0
E100000128562,E100000123261,100.0
E100000128563,E100000123261,100.0
E100000126649,E100000127970,100.0
E100000126407,E100000127972,15.0
E100000126407,E100000123261,35.0
E100000127972,E100000123261,99.0
E100000126407,E100000127971,50.0
E100000127972,E100000001753,1.0
E100000127971,E100000123261,100.0
E100000126255,E100000127974,100.0
E100000127974,E100000123261,100.0
E100000126170,E100000123225,100.0
E100000127358,E100000123261,100.0
E100000127052,E100000123261,100.0
E100000126562,E100000123903,100.0
E100000127973,E100000123261,100.0
E100000127026,E100000127973,100.0
E100000126688,E100000123261,35.0
E100000126688,E100000128020,65.0
E100000128020,E100000123261,100.0
E100000127293,E100000123261,100.0
E100000126147,E100000128158,35.0
E100000126147,E100000123261,65.0
E100000128158,E100000123261,96.56
E100000128158,E100000001753,3.44
E100000126448,E100000123261,97.5
E100000126448,E100000001753,2.5
E100000126286,E100000128163,33.33
E100000126286,E100000126448,33.33
E100000126286,E100000126901,33.33
E100000126901,E100000123261,100.0
E100000128163,E100000123261,100.0
E100000131016,E100000130837,50.0
E100000131016,E100000130972,50.0
E100000130792,E100000123261,76.42
E100000130792,E100001016149,13.89
E100000131094,E100001015587,
E100001000568,E100000123261,
E100001012160,E100001015587,100.0
E100000126869,E100000124529,100.0
E100000126841,E100000126869,100.0
E100000126573,E100000123261,98.98
E100000126573,E100000001753,1.02
E100000131033,E100000130851,
E100000130851,E100001015587,
E100001016179,E100000123261,48.52
E100000130851,E100001016179,51.81
E100000131053,E100000124529,
E100000126598,E100000001753,0.24
E100000126598,E100000123261,99.76
E100000128048,E100000128532,22.22
E100000128048,E100000128531,77.78
E100000126892,E100000127272,100.0
E100000127272,E100000128048,100.0
E100000128532,E100000130318,99.9
E100000126550,E100000001753,3.46
E100000126550,E100000126416,96.54
E100000126568,E100000123261,90.07
E100000126568,E100001000465,9.93
E100000128065,E100000127093,100.0
E100000128064,E100000123261,100.0
E100000126289,E100000128064,35.4
E100000126289,E100000128065,24.1
E100000126289,E100000124067,40.5
E100000127093,E100000123171,51.0
E100000127093,E100000123261,49.0
E100000127252,E100000123220,100.0
E100000126131,E100000123221,100.0
E100000126533,E100000123171,70.0
E100000126533,E100000128058,27.57
E100000128058,E100000128348,100.0
E100000128348,E100000123261,100.0
E100000126533,E100000001753,2.43
E100000127161,E100000126505,51.0
E100000127161,E100000123261,49.0
E100000127317,E100000123261,100.0
E100000126724,E100000127965,100.0
E100000126303,E100000123172,51.0
E100000126303,E100000128059,49.0
E100000128059,E100000001753,1.38
E100000128059,E100000123261,98.62
E100000128056,E100000124529,100.0
E100000126320,E100000128056,100.0
E100000127395,E100000128060,45.0
E100000127395,E100000128061,40.0
E100000127395,E100000128055,15.0
E100000128061,E100000126465,25.0
E100000128061,E100000128544,75.0
E100000128060,E100000126465,100.0
E100000127072,E100000124495,100.0
E100001012056,E100000123261,
E100001010240,E100001010241,100.0
E100000129016,E100000130359,100.0
E100000128899,E100000123261,40.0
E100000128899,E100000129052,60.0
E100000128833,E100000128928,100.0
E100000126343,E100001000432,76.92
E100000128831,E100000125002,100.0
E100000126343,E100000128071,7.69
E100000126343,E100000001753,3.85
E100000126343,E100000128070,11.54
E100000128357,E100000128831,40.0
E100000128357,E100000128832,12.0
E100000128357,E100000128833,10.0
E100000128357,E100000128834,8.0
E100000128357,E100000128835,5.4
E100000128357,E100000001753,4.0
E100000128357,E100000124395,20.6
E100000128897,E100000129013,40.0
E100000128897,E100000129014,15.85
E100000128897,E100000129015,7.96
E100000128897,E100000129016,7.2
E100000128897,E100000129017,5.34
E100000128897,E100000001753,23.64
E100000128835,E100000128897,40.0
E100000128835,E100000128899,25.0
E100000129052,E100000123261,100.0
E100000128070,E100000001753,0.22
E100000128832,E100000128071,100.0
E100000128070,E100000128357,99.78
E100000129015,E100000129100,100.0
E100000129100,E100000129151,100.0
E100000129014,E100000123261,98.66
E100000129014,E100000001753,1.34
E100000128928,E100000130352,100.0
E100000129017,E100000123261,16.09
E100000129017,E100000001753,83.91
E100000129151,E100000000270,100.0
E100000128898,E100001010240,100.0
E100000128834,E100000130591,100.0
E100000128835,E100000128898,35.0
E100000130359,E100000125776,100.0
E100000126106,E100000128078,83.0
E100000128078,E100000123261,100.0
E100000126106,E100000128079,17.0
E100000128079,E100000123261,100.0
E100000127122,E100000123261,100.0
E100000127153,E100000128133,14.09
E100000127153,E100000124129,85.91
E100000127322,E100000123261,100.0
E100000128601,E100000123261,100.0
E100000128859,E100000001753,4.8
E100000126251,E100000128082,16.71
E100000126251,E100000128080,56.09
E100000126251,E100000128081,27.2
E100000128082,E100000123261,96.39
E100000128080,E100000128593,45.53
E100000128082,E100000001753,3.61
E100000128080,E100000128592,54.47
E100000128592,E100000128859,45.82
E100000128592,E100000128857,54.18
E100000128859,E100000123261,95.2
E100000128599,E100000123261,100.0
E100000128600,E100000123261,100.0
E100000128593,E100000001753,40.52
E100000128602,E100000123261,100.0
E100000128598,E100000123261,100.0
E100000128593,E100000123261,59.48
E100000128081,E100000001753,38.01
E100000128081,E100000124852,7.77
E100000128081,E100000124853,7.72
E100000128081,E100000128598,7.51
E100000128081,E100000128599,7.5
E100000128081,E100000128595,6.97
E100000128081,E100000128600,6.97
E100000128081,E100000128601,6.0
E100000128081,E100000128602,5.99
E100000128081,E100000124856,5.57
E100000126302,E100000123261,100.0
E100000131044,E100000130846,100.0
E100000130846,E100000123261,43.88
E100000130846,E100001015587,56.12
E100000130919,E100000130846,99.99
E100000130853,E100001015587,21.14
E100000130853,E100000123261,78.86
E100000126219,E100000123261,100.0
E100000127020,E100000123261,100.0
E100000128279,E100000124686,100.0
E100000126571,E100000128279,100.0
E100000127095,E100000126198,100.0
E100000126786,E100000123261,92.5
E100000126786,E100000001753,7.5
E100000127111,E100000123176,100.0
E100001012112,E100001012113,100.0
E100001012113,E100001012114,100.0
E100001010361,E100000001651,33.33
E100001010361,E100001010360,33.33
E100001010361,E100000001728,33.33
E100001012077,E100001016234,
E100001012077,E100001016233,
E100001012077,E100000000436,
E100001012077,E100000137032,
E100001010262,E100001010265,6.87
E100001010262,E100001010263,17.27
E100001010262,E100000123261,11.81
E100001012220,E100001016121,49.0
E100001012220,E100000123261,50.0
E100001012220,E100001016120,1.0
E100000126293,E100000123261,51.0
E100000126293,E100000127542,49.0
E100000127542,E100000123261,100.0
E100000126736,E100000123261,98.25
E100000126736,E100000001753,1.75
E100000126297,E100000123261,42.85
E100000126297,E100000126736,57.15
E100000128803,E100000123261,100.0
E100000128804,E100000128895,100.0
E100000127334,E100000127494,100.0
E100000128517,E100000128804,15.73
E100000128517,E100000001753,2.97
E100000127494,E100000128517,100.0
E100000128517,E100000128803,81.3
E100000126540,E100000127464,48.79
E100000126540,E100000001753,2.43
E100000127464,E100000123261,15.0
E100000128349,E100000123261,99.0
E100000128349,E100000001753,1.0
E100000126540,E100000123261,48.79
E100000127464,E100000128349,85.0
E100001012175,E100001016232,100.0
E100000130874,E100001016290,
E100001012070,E100000130737,100.0
E100001016172,E100000123261,
E100000130737,E100001016172,88.9
E100000130737,E100000001753,10.9
E100000130877,E100000130751,94.87
E100000130877,E100001015587,5.13
E100000130855,E100000130934,
E100000130934,E100000123261,
E100001010255,E100001010256,28.82
E100001010255,E100000000544,46.32
E100001010255,E100001012492,5.2
E100001010255,E100001012493,5.07
E100000130984,E100000130703,
E100000130979,E100000130703,100.0
E100001010145,E100000003335,100.0
E100000126895,E100000126936,100.0
E100000128046,E100000130290,5.0
E100000126228,E100000128046,10.0
E100000126228,E100000128045,65.0
E100000128045,E100000123261,100.0
E100000126228,E100000130605,25.0
E100000128046,E100000130289,95.0
E100000127063,E100000123261,100.0
E100000126140,E100000123261,95.43
E100000126140,E100000001753,4.57
E100000127119,E100000123261,92.25
E100000127119,E100000001753,7.75
E100000126810,E100000128048,100.0
E100000128049,E100000123261,100.0
E100000126191,E100000128049,100.0
E100000129162,E100000123261,99.0
E100000129163,E100000123261,100.0
E100000129162,E100000001753,1.0
E100000129164,E100000123261,100.0
E100000126721,E100000127984,7.22
E100000126721,E100000126936,92.78
E100000128741,E100000128951,7.15
E100000128741,E100000128949,23.77
E100000128741,E100000128952,5.15
E100000128951,E100000129066,100.0
E100000128975,E100000130353,95.7
E100000128975,E100000001753,4.3
E100000129027,E100000123261,13.67
E100000129023,E100000129125,10.0
E100000129020,E100000123261,100.0
E100000129023,E100000129124,90.0
E100000129039,E100000123261,100.0
E100000129040,E100000123261,100.0
E100000129066,E100000129039,19.39
E100000129066,E100000128949,77.59
E100000129066,E100000001753,3.02
E100000129125,E100000001753,37.8
E100000129125,E100000123261,62.2
E100000128742,E100000128929,23.83
E100000128742,E100000128930,15.14
E100000128741,E100000128950,10.99
E100000128741,E100000001753,34.65
E100000129095,E100000129162,80.0
E100000129095,E100000129163,10.0
E100000130306,E100000128854,100.0
E100000129095,E100000129164,10.0
E100000129041,E100000001753,15.0
E100000129041,E100000129095,80.0
E100000128929,E100000129021,23.0
E100000128929,E100000129022,17.5
E100000128929,E100000129023,7.5
E100000128929,E100000001753,2.5
E100000128929,E100000129020,24.5
E100000129019,E100000125648,100.0
E100000128929,E100000129019,25.0
E100000128671,E100000128706,35.0
E100000128706,E100000128906,100.0
E100000128671,E100000128707,15.0
E100000129027,E100000129097,86.33
E100000129026,E100000123261,99.0
E100000129097,E100000123261,100.0
E100000129026,E100000001753,1.0
E100000128669,E100000124791,100.0
E100000128950,E100000129027,38.17
E100000129022,E100000129020,45.0
E100000129022,E100000123261,55.0
E100000128950,E100000129026,61.83
E100000128949,E100000129039,71.02
E100000128668,E100000128742,8.2
E100000128668,E100000001753,3.45
E100000128949,E100000001753,7.76
E100000128949,E100000129040,6.84
E100000128949,E100000129041,5.12
E100000128668,E100000128740,61.29
E100000128949,E100000123261,9.26
E100000128668,E100000128741,27.06
E100000128740,E100000128914,100.0
E100000128670,E100000125400,100.0
E100000130308,E100000128856,100.0
E100000128930,E100000129076,53.7
E100000130305,E100000128856,100.0
E100000128930,E100000129077,46.3
E100000128707,E100000128975,88.11
E100000128707,E100001000465,11.89
E100000130307,E100000128865,100.0
E100000127984,E100000001753,18.22
E100000127984,E100000130308,5.83
E100000127984,E100000128670,5.42
E100000127984,E100000130306,17.38
E100000127984,E100000128668,6.08
E100000127984,E100000130307,5.94
E100000127984,E100000128671,5.35
E100000127984,E100000128669,5.89
