company_id,plant_id,powerplant_unit_id,share
E100000150539,,G100000910255,
E100000150290,,G100000909159,100.0
E100000001267,,G100000909648,100.0
E100000001267,,G100000909828,100.0
E100000151738,,G100000909338,100.0
E100000149719,,G100000909786,100.0
E100000001184,,G100000908667,100.0
E100000150286,,G100000909769,15.0
E100000149719,,G100000909784,100.0
E100000150294,,G100000909514,100.0
E100000150294,,G100000909226,100.0
E100000150281,,G100000909274,53.0
E100000150281,,G100000909636,100.0
E100000150281,,G100000909663,100.0
E100000001210,,G100000909438,100.0
E100000135737,,G100000816450,100.0
E100000001210,,G100000908976,100.0
E100000150540,,G100000910255,
E100000149719,,G100000908875,100.0
E100000136106,,G100000910008,100.0
E100000001096,L100000406490,,
E100000139164,,G100000908604,100.0
E100000003765,,G100000910323,100.0
E100000139164,,G100000908717,100.0
E100000001607,,G100000921398,100.0
E100000150286,,G100000909337,100.0
E100000148932,,G100000909449,40.0
E100000149719,,G100000909449,20.0
E100001000348,,G100000909449,40.0
E100000001272,,G100000909488,100.0
E100000001297,,G100000910046,100.0
E100000000382,,G100000910345,
E100000149202,,G100000910292,
E100000001184,,G100000909604,100.0
E100000150298,,G100000910292,
E100000000382,,G100000910292,
E100000150499,,G100000910305,51.0
E100000135147,,G100000909865,100.0
E100000150518,,G100000908705,100.0
E100000135147,,G100000927366,100.0
E100000133519,,G100000908831,100.0
E100001010559,,G100000908787,100.0
E100000179542,,G100000904396,100.0
E100000180235,,G100000922173,50.0
E100000149202,,G100000910345,
E100000180332,,G100000922173,50.0
E100000003563,,G100000909613,100.0
E100000001267,,G100000909287,100.0
E100000001267,,G100000909185,100.0
E100000000964,,G100000909297,100.0
E100000150281,,G100000909625,100.0
E100000179890,,G100000922988,100.0
E100000149719,,G100000909867,100.0
E100000179434,,G100000905503,100.0
E100000000964,,G100000909313,100.0
E100000136136,,G100000816454,100.0
E100000001194,,G100000909274,47.0
E100000003563,,G100000909580,100.0
E100000135147,,G100000909763,100.0
E100000150310,,G100000908916,100.0
E100000133590,,G100000910255,
E100000139164,,G100000908714,100.0
E100000181030,,G100000921933,100.0
E100000001184,,G100000909459,100.0
E100000179302,,G100000905124,100.0
E100000001267,,G100000908902,100.0
E100000150293,,G100000909888,100.0
E100000135147,,G100000909231,100.0
E100001010927,,G100000908794,100.0
E100000150537,,G100000927369,100.0
E100000149625,,G100000908830,100.0
E100000150286,,G100000909199,100.0
E100000150286,,G100000909439,100.0
E100000001242,,G100000909491,100.0
E100000136106,,G100000909654,100.0
E100000001267,,G100000908790,100.0
E100000150286,,G100000927372,100.0
E100000150522,,G100000908708,
E100000179491,,G100000921523,100.0
E100000150286,,G100000910344,100.0
E100000136497,,G100000818359,100.0
E100000000964,,G100000908585,100.0
E100000150548,,G100000909307,100.0
E100000150340,,G100000908592,100.0
E100000003593,,G100000908977,100.0
E100000180546,,G100000905210,100.0
E100000180662,,G100000902362,100.0
E100000150432,,G100000921404,100.0
E100000150322,,G100000910234,100.0
E100000001267,,G100000909217,100.0
E100000180444,,G100000922340,100.0
E100000149920,,G100000921400,
E100000001096,,G100000909995,100.0
E100000135147,,G100000927375,100.0
E100000149747,,G100000908641,100.0
E100000135980,,G100000908708,
E100000150522,,G100000908709,
E100000135980,,G100000908709,
E100000179668,,G100000921662,100.0
E100000149324,,G100000917994,100.0
E100000004084,,G100000921405,100.0
E100000150286,,G100000921401,100.0
E100000001267,,G100000909346,100.0
E100000149202,,G100000909890,100.0
E100000149202,,G100000909596,100.0
E100000135954,,G100000909612,100.0
E100000000107,,G100000909746,100.0
E100000122576,,G100000109242,100.0
E100000150544,,G100000908811,100.0
E100000135954,,G100000909602,100.0
E100000135954,,G100000908945,100.0
E100000135954,,G100000908733,100.0
E100000003563,,G100000909767,100.0
E100000001194,,G100000909979,100.0
E100000150409,,G100000921402,100.0
E100000150321,,G100000910050,100.0
E100000003563,,G100000908956,100.0
E100000150290,,G100000909862,100.0
E100000150293,,G100000909774,100.0
E100000150294,,G100000908593,100.0
E100000150286,,G100000909611,100.0
E100000001267,,G100000909537,100.0
E100000150359,,G100000908788,100.0
E100000001135,,G100000910196,100.0
E100000149183,,G100000913342,100.0
E100000150546,,G100000908917,100.0
E100000150340,,G100000908568,100.0
E100000003563,,G100000927376,100.0
E100000001267,,G100000909966,100.0
E100000003563,,G100000909380,100.0
E100000150542,,G100000908597,100.0
E100000001267,,G100000909571,100.0
E100000001267,,G100000910233,100.0
E100000149730,,G100000921403,100.0
E100000001267,,G100000909424,100.0
E100000150316,,G100000909637,100.0
E100000150171,,G100000910255,
E100000150546,,G100000910236,100.0
E100000150322,,G100000910014,80.0
E100000001242,,G100000909306,100.0
E100000150376,,G100000910149,100.0
E100000150293,,G100000909764,100.0
E100000001184,,G100000910175,50.0
E100000150316,,G100000927373,100.0
E100000150279,,G100000927374,100.0
E100000001242,,G100000910014,20.0
E100000150549,,G100000910082,100.0
E100000150543,,G100000921400,
E100000150525,,G100000910075,50.1
E100000180724,,G100000928328,100.0
E100000001096,,G100000909399,100.0
E100000001193,,G100000927274,50.0
E100000001096,,G100000927274,50.0
E100000150293,,G100000909924,50.0
E100000001096,,G100000909924,50.0
E100000003563,,G100000909500,100.0
E100000135147,,G100000927371,100.0
E100000149202,,G100000909379,100.0
E100000150304,,G100000909842,100.0
E100000001267,,G100000910235,100.0
E100000135954,,G100000908816,100.0
E100000150549,,G100000908870,100.0
E100000150286,,G100000909198,100.0
E100000002939,,G100000910183,100.0
E100000003593,,G100000909509,100.0
E100000149202,,G100000909889,100.0
E100000179416,,G100000905516,100.0
E100001000379,,G100000900355,40.0
E100000150285,,G100000909170,100.0
E100000001135,,G100000909899,100.0
E100000001262,,G100000908646,100.0
E100000001267,,G100000909749,100.0
E100000001267,,G100000910262,100.0
E100000150294,,G100000927382,100.0
E100000001830,,G100000909967,100.0
E100000000107,,G100000909969,100.0
E100000001454,,G100000927383,20.0
E100000150198,,G100000908304,100.0
E100000001267,,G100000909506,100.0
E100000001267,,G100000908924,100.0
E100000150357,,G100000910021,
E100000001184,,G100000909787,100.0
E100000001830,,G100000909416,100.0
E100001000348,,G100000909115,
E100000150557,,G100000908558,100.0
E100000003563,,G100000927377,100.0
E100000181444,,G100000923211,100.0
E100000150550,,G100000909200,100.0
E100000001267,,G100000908865,100.0
E100000000112,,G100000927383,80.0
E100000149747,,G100000909310,100.0
E100000001267,,G100000910321,100.0
E100000150304,,G100000910042,100.0
E100000150567,,G100000907048,100.0
E100000001267,,G100000927378,100.0
E100000001210,,G100000910167,100.0
E100000150394,,G100000909069,100.0
E100000150196,,G100000910012,100.0
E100000001267,,G100000908656,100.0
E100000150476,,G100000909119,100.0
E100000001267,,G100000909748,100.0
E100000001194,,G100000910367,100.0
E100000150565,,G100000907491,100.0
E100000001607,,G100000910136,100.0
E100000150304,,G100000909010,100.0
E100000150290,,G100000910322,100.0
E100000150505,,G100000909153,100.0
E100000002346,,G100000907509,
E100000179340,,G100000921487,51.0
E100000150290,,G100000927386,100.0
E100000002939,,G100000909123,100.0
E100000001184,,G100000909788,100.0
E100000149719,,G100000909440,100.0
E100000179318,,G100000905208,100.0
E100000001267,,G100000927381,100.0
E100000002335,,G100000909630,100.0
E100000179341,,G100000921487,24.5
E100000150564,,G100000906059,100.0
E100000150196,,G100000909070,100.0
E100000181019,,G100000928388,100.0
E100000150564,,G100000906060,100.0
E100000000066,,G100000907509,
E100000180167,,G100000905348,100.0
E100000001267,,G100000908990,100.0
E100000003563,,G100000909644,100.0
E100000149202,,G100000909843,100.0
E100000002875,,G100000909101,50.0
E100000179662,,G100000921743,100.0
E100000135147,,G100000927380,100.0
E100000001607,,G100000910274,100.0
E100000001267,,G100000909033,100.0
E100000149202,,G100000909326,100.0
E100000001305,,G100000927379,100.0
E100000001607,,G100000909503,100.0
E100000153006,,G100000900413,100.0
E100000150198,,G100000908303,100.0
E100000181415,,G100000901921,100.0
E100000150551,,G100000910021,
E100000150552,,G100000910021,
E100000179342,,G100000921487,24.5
E100000000387,,G100000910332,100.0
E100000150554,,G100000909573,
E100000179290,,G100000923001,100.0
E100000179802,,G100000921887,100.0
E100000001242,,G100000907184,100.0
E100000001753,,G100000923066,66.86
E100000135954,,G100000909101,50.0
E100000149747,,G100000908555,100.0
E100000002346,,G100000907507,100.0
E100000002346,,G100000907508,100.0
E100000003563,,G100000927299,100.0
E100000150566,,G100000907041,100.0
E100000150617,,G100000907909,10.0
E100000150592,,G100000907540,
E100000000040,,G100000901286,100.0
E100000150593,,G100000907540,
E100000149810,,G100000907381,100.0
E100000150599,,G100000907730,100.0
E100000150208,,G100000906599,100.0
E100000132584,,G100000805162,
E100000136204,,G100000906203,100.0
E100000150617,,G100000907822,15.0
E100000001332,,G100000907342,100.0
E100000135083,,G100000837208,100.0
E100000150587,,G100000927388,100.0
E100000150601,,G100000908089,100.0
E100000150171,,G100000906171,100.0
E100000150570,,G100000907538,
E100000149782,,G100000901323,100.0
E100000150617,,G100000907834,10.0
E100000150615,,G100000919231,100.0
E100000150591,,G100000907540,
E100000000740,,G100000901463,
E100000150634,,G100000901555,100.0
E100000180382,,G100000922217,100.0
E100000001332,,G100000907343,100.0
E100000004082,,G100000805163,
E100000150571,,G100000907538,
E100000150616,,G100000907822,85.0
E100000150624,,G100000907834,90.0
E100000150617,,G100000907823,15.0
E100000150621,,G100000927776,100.0
E100000150629,,G100000901160,
E100000150632,,G100000901258,
E100000150623,,G100000907835,50.0
E100000150600,,G100000907769,100.0
E100000150620,,G100000907725,100.0
E100000150626,,G100000926374,100.0
E100000150605,,G100000901349,100.0
E100000001775,,G100000907783,100.0
E100000150572,,G100000907538,
E100000150573,,G100000907538,
E100000148941,,G100000901159,100.0
E100000150635,,G100000901205,
E100000150579,,G100000906861,
E100000150580,,G100000906861,
E100000150635,,G100000901447,
E100000150636,,G100000901447,
E100000150635,,G100000901448,
E100000150636,,G100000901448,
E100000150581,,G100000907541,
E100000150600,,G100000907768,100.0
E100000150582,,G100000907541,
E100000150633,,G100000901258,
E100000150597,,G100000900812,100.0
E100000150568,,G100000907204,100.0
E100000150048,,G100000906861,
E100000150583,,G100000907541,
E100000150048,,G100000906862,
E100000150629,,G100000901258,
E100000150584,,G100000907541,
E100000179834,,G100000921941,62.0
E100000150633,,G100000901160,
E100000150609,,G100000901505,100.0
E100000179651,,G100000921636,100.0
E100000150625,,G100000907909,90.0
E100000002346,,G100000906199,
E100000000345,,G100000927466,
E100000150629,,G100000901463,
E100000150610,,G100000901564,100.0
E100000003169,,G100000926373,100.0
E100000150578,,G100000906861,
E100000150636,,G100000901205,
E100000150630,,G100000901463,
E100000150638,,G100000908148,100.0
E100000148941,,G100000901542,100.0
E100000150604,,G100000927466,
E100000150616,,G100000907823,85.0
E100000150569,,G100000906172,100.0
E100000150612,,G100000916744,100.0
E100000150606,,G100000901541,100.0
E100000150621,,G100000927775,100.0
E100000150622,,G100000907835,50.0
E100000152742,,G100000906011,100.0
E100000180413,,G100000923179,74.24
E100000179466,,G100000923179,25.76
E100000150613,,G100000913633,100.0
E100000150603,,G100000907784,100.0
E100000180697,,G100000928319,100.0
E100000149757,,G100000901538,100.0
E100000179835,,G100000921941,16.0
E100000179836,,G100000921941,15.0
E100000152742,,G100000903008,100.0
E100000136204,,G100000906202,100.0
E100000150668,,G100000901312,30.0
E100000003355,,G100000901282,
E100000148932,,G100000920736,100.0
E100000148932,,G100000920737,100.0
E100000149591,,G100000920726,
E100000148932,,G100000920738,100.0
E100000135083,,G100000837210,100.0
E100000134335,,G100000927777,100.0
E100000150669,,G100000900946,100.0
E100000148940,,G100000901365,100.0
E100000150347,,G100000901359,
E100000179837,,G100000921941,7.0
E100000150655,,G100000920726,
E100000150648,,G100000908132,
E100000148932,,G100000920739,100.0
E100000001305,,G100000908132,
E100000004082,,G100000805164,
E100000004082,,G100000805165,
E100000148918,,G100000927518,100.0
E100000180038,,G100000905034,100.0
E100000148918,,G100000927446,100.0
E100000000658,,G100000927539,100.0
E100000150656,,G100000920726,
E100000150657,,G100000920726,
E100000002939,,G100000906849,100.0
E100000002939,,G100000906850,100.0
E100000150199,,G100000907110,100.0
E100000121875,L100000100484,,100.0
E100000003343,L100000103359,,100.0
E100000148999,,G100000920747,
E100000150677,,G100000920747,
E100000000658,,G100000901673,100.0
E100000000660,,G100000927540,
E100000150347,,G100000920747,
E100000150644,,G100000908139,54.0
E100000135083,,G100000837211,100.0
E100000135083,,G100000837212,100.0
E100000150678,,G100000900957,100.0
E100000150661,,G100000920730,
E100000148956,,G100000920726,
E100000150667,,G100000901451,
E100000133125,,G100000901451,
E100000150639,,G100000908134,100.0
E100000150639,,G100000908133,100.0
E100000150866,,G100000920730,25.0
E100000149593,,G100000927540,
E100000133719,,G100000920730,25.0
E100000181346,,G100000903465,100.0
E100000148985,,G100000901373,100.0
E100000150649,,G100000908145,100.0
E100000148961,,G100000901514,
E100000148936,,G100000901514,
E100000148940,,G100000901642,100.0
E100000149593,,G100000927541,
E100000000660,,G100000927541,
E100000150644,,G100000908137,
E100000148998,,G100000901370,
E100000000658,,G100000920741,100.0
E100000179764,,G100000923108,100.0
E100000000641,,G100000920740,70.0
E100000000658,,G100000901370,
E100000002812,L100000401846,,100.0
E100000150653,,G100000920726,
E100000001753,,G100000920740,30.0
E100000181671,,G100000904714,100.0
E100000148934,,G100000901312,70.0
E100000148936,,G100000927538,100.0
E100000132584,,G100000805163,
E100000132584,,G100000805164,
E100000148999,,G100000901359,
E100000150640,,G100000908151,
E100000180199,,G100000923681,100.0
E100000134383,,G100000900994,
E100000000630,,G100000900994,
E100000150644,,G100000908136,100.0
E100000150644,,G100000921328,100.0
E100000133494,,G100000908135,100.0
E100000000658,,G100000901694,100.0
E100000150697,,G100000920786,100.0
E100000150691,,G100000901344,100.0
E100000000630,,G100000927729,100.0
E100000148936,,G100000927765,100.0
E100000150682,,G100000901689,
E100000002762,,G100000908108,50.0
E100000149009,,G100000901689,
E100000150707,,G100000908103,100.0
E100000149072,,G100000901383,
E100000000658,,G100000901698,100.0
E100000133580,,G100000908131,
E100000150703,,G100000900995,
E100000150709,,G100000908107,100.0
E100000000660,,G100000901557,
E100000135083,,G100000837214,100.0
E100000179632,,G100000901536,100.0
E100000150688,,G100000901452,
E100000150698,,G100000927738,100.0
E100000150711,,G100000908144,100.0
E100000134383,,G100000900995,
E100000150716,,G100000920793,100.0
E100000000882,,G100000927600,100.0
E100000000641,,G100000901692,100.0
E100000148934,,G100000901305,100.0
E100000150714,,G100000901529,100.0
E100000150718,,G100000901479,100.0
E100000148932,,G100000927657,100.0
E100000148999,,G100000901360,
E100000148932,,G100000927668,100.0
E100000150690,,G100000901483,100.0
E100000000658,,G100000901371,
E100000148932,,G100000927728,100.0
E100000149921,,G100000901361,100.0
E100000135083,,G100000837215,100.0
E100000149072,,G100000901558,100.0
E100000000645,,G100000901368,
E100000000641,,G100000927643,100.0
E100000150699,,G100000920787,
E100000150701,,G100000901534,
E100000179632,,G100000901535,100.0
E100000148939,,G100000901452,
E100000148941,,G100000927689,100.0
E100000150707,,G100000908130,90.0
E100000133125,,G100000901449,100.0
E100000150712,,G100000908141,100.0
E100000150691,,G100000901345,100.0
E100000001242,,G100000901371,
E100000148961,,G100000900919,
E100000150682,,G100000901266,100.0
E100000148939,,G100000927752,100.0
E100000000641,,G100000901697,100.0
E100000150718,,G100000901343,100.0
E100000148920,,G100000901678,100.0
E100000148918,,G100000900849,100.0
E100000148939,,G100000900932,100.0
E100000148941,,G100000901545,100.0
E100000150694,,G100000901487,
E100000000641,,G100000920756,70.0
E100000148985,,G100000901383,
E100000150693,,G100000900863,90.0
E100000000658,,G100000927710,100.0
