census_tract_2010_id,county_name,state_territory,percent_black_or_african_american_alone,percent_american_indian___alaska_native,percent_asian,percent_native_hawaiian_or_pacific,percent_two_or_more_races,percent_white,percent_hispanic_or_latino,percent_other_races,percent_age_under_10,percent_age_10_to_64,percent_age_over_64,total_threshold_criteria_exceeded,total_categories_exceeded,identified_as_disadvantaged_without_considering_neighbors,identified_as_disadvantaged_based_on_neighbors_and_relaxed_low_income_threshold_only,identified_as_disadvantaged,total_population,adjusted_percent_of_individuals_below_200pct_federal_poverty_line_percentile,adjusted_percent_of_individuals_below_200pct_federal_poverty_line,is_low_income,expected_agricultural_loss_rate_natural_hazards_risk_index,expected_building_loss_rate_natural_hazards_risk_index,expected_population_loss_rate_natural_hazards_risk_index,share_of_properties_at_risk_of_fire_in_30_years,energy_burden,housing_burden_percent,median_value_usd_of_owner-occupied_housing_units,share_of_the_tract's_land_area_that_is_covered_by_impervious_surface_or_cropland_as_a_percent,share_of_the_tract's_land_area_that_is_covered_by_impervious_surface_or_cropland_as_a_percent_percentile,does_the_tract_have_at_least_35_acres_in_it,current_asthma_among_adults_aged_greater_than_or_equal_to_18_years,diagnosed_diabetes_among_adults_aged_greater_than_or_equal_to_18_years,coronary_heart_disease_among_adults_aged_greater_than_or_equal_to_18_years,life_expectancy_years,unemployment_percent,percent_of_individuals_below_200pct_federal_poverty_line,percent_of_individuals_below_100pct_federal_poverty_line
6075025300,San Francisco County,California,0.0,0.01,0.13,0.0,0.08,0.53,0.25,0.16,0.11,0.77,0.1,0,0.0,False,False,False,4454.0,0.18,0.07,False,0.0,0.0003,0.0,0.0,0.0,15.0,1174700.0,8312.0,96.0,True,780.0,650.0,300.0,82.4,3.0,14.0,3.0
6075025401,San Francisco County,California,0.01,0.0,0.1,0.0,0.06,0.57,0.26,0.14,0.06,0.87,0.06,0,0.0,False,False,False,3775.0,0.38,0.16,False,0.0,0.0003,0.0,0.0,0.0,25.0,1235200.0,6878.0,88.0,True,800.0,780.0,330.0,79.0,1.0,20.0,5.0
6075025402,San Francisco County,California,0.04,0.02,0.28,0.0,0.03,0.34,0.32,0.16,0.09,0.73,0.16,0,0.0,False,False,False,3427.0,0.25,0.1,False,0.0,0.0003,0.0,0.0,0.0,14.0,1062500.0,8088.0,95.0,True,790.0,919.0,390.0,81.2,5.0,14.0,6.0
6075025403,San Francisco County,California,0.08,0.0,0.27,0.0,0.06,0.27,0.33,0.21,0.12,0.75,0.12,1,1.0,True,False,True,4782.0,0.47,0.21,False,0.0,0.0003,0.0,0.0,1.0,26.0,1030500.0,6929.0,88.0,True,810.0,1010.0,409.0,82.5,4.0,26.0,11.0
6075025500,San Francisco County,California,0.01,0.0,0.42,0.0,0.09,0.21,0.31,0.09,0.08,0.7,0.21,1,1.0,True,False,True,9684.0,0.24,0.09,False,0.0,0.0003,0.0,0.0,1.0,27.0,990200.0,7433.0,91.0,True,720.0,1040.0,420.0,83.6,5.0,18.0,8.0
6075025600,San Francisco County,California,0.02,0.01,0.58,0.0,0.06,0.14,0.21,0.12,0.07,0.73,0.18,1,1.0,True,False,True,5314.0,0.21,0.08,False,0.0,0.0003,0.0,0.0,1.0,26.0,848600.0,8061.0,95.0,True,710.0,1150.0,450.0,83.0,5.0,16.0,7.0
6075025701,San Francisco County,California,0.01,0.0,0.59,0.0,0.01,0.1,0.27,0.2,0.1,0.7,0.19,1,1.0,True,False,True,5088.0,0.27,0.11,False,0.0,0.0003,0.0,0.0,1.0,27.0,875600.0,8119.0,95.0,True,680.0,1120.0,430.0,79.4,5.0,18.0,9.0
6075025702,San Francisco County,California,0.0,0.0,0.61,0.0,0.02,0.09,0.25,0.19,0.07,0.71,0.21,1,1.0,True,False,True,4401.0,0.53,0.24,False,0.0,0.0003,0.0,0.0,1.0,45.0,921200.0,8397.0,96.0,True,720.0,1250.0,490.0,83.4,4.0,32.0,7.0
6075025800,San Francisco County,California,0.08,0.03,0.49,0.0,0.06,0.13,0.28,0.12,0.1,0.75,0.14,1,1.0,True,False,True,2224.0,0.39,0.17,False,0.0,0.0003,0.0,0.0,1.0,30.0,856300.0,7774.0,93.0,True,760.0,1230.0,480.0,79.3,6.0,27.0,12.0
6075025900,San Francisco County,California,0.1,0.0,0.46,0.0,0.03,0.26,0.16,0.1,0.09,0.73,0.17,0,0.0,False,False,False,4618.0,0.17,0.06,False,0.0,0.0003,0.0,0.0,1.0,33.0,850000.0,7099.0,89.0,True,740.0,1130.0,490.0,81.9,3.0,13.0,6.0
6075026001,San Francisco County,California,0.02,0.0,0.35,0.0,0.06,0.1,0.49,0.28,0.12,0.74,0.13,1,1.0,True,False,True,5986.0,0.51,0.23,False,0.0,0.0003,0.0,0.0,1.0,40.0,831100.0,8267.0,96.0,True,780.0,1190.0,459.0,83.5,3.0,32.0,12.0
6075026002,San Francisco County,California,0.04,0.0,0.38,0.0,0.05,0.23,0.28,0.12,0.06,0.72,0.2,0,0.0,False,False,False,3644.0,0.32,0.14,False,0.0,0.0003,0.0,0.0,1.0,25.0,874600.0,7642.0,93.0,True,710.0,1090.0,560.0,76.8,3.0,20.0,7.0
6075026003,San Francisco County,California,0.01,0.0,0.41,0.0,0.02,0.15,0.4,0.31,0.09,0.73,0.16,0,0.0,False,False,False,5126.0,0.1,0.03,False,0.0,0.0003,0.0,9.0,1.0,29.0,831000.0,7970.0,94.0,True,720.0,1040.0,400.0,78.7,3.0,12.0,3.0
6075026004,San Francisco County,California,0.02,0.01,0.41,0.0,0.04,0.12,0.39,0.21,0.15,0.68,0.16,1,1.0,True,False,True,4649.0,0.29,0.12,False,0.0,0.0003,0.0,53.0,1.0,26.0,856900.0,8220.0,95.0,True,740.0,1120.0,430.0,83.4,3.0,20.0,12.0
6075026100,San Francisco County,California,0.01,0.0,0.62,0.01,0.03,0.07,0.25,0.14,0.07,0.76,0.15,1,1.0,True,False,True,7455.0,0.24,0.09,False,0.0,0.0003,0.0,3.0,1.0,29.0,848500.0,8356.0,96.0,True,700.0,1110.0,430.0,87.6,5.0,21.0,4.0
6075026200,San Francisco County,California,0.01,0.0,0.63,0.0,0.02,0.04,0.28,0.2,0.05,0.74,0.19,1,1.0,True,False,True,7903.0,0.45,0.2,False,0.0,0.0003,0.0,58.0,1.0,33.0,816900.0,7944.0,94.0,True,730.0,1230.0,470.0,82.1,3.0,27.0,6.0
6075026301,San Francisco County,California,0.0,0.0,0.66,0.0,0.01,0.11,0.21,0.11,0.08,0.7,0.2,1,1.0,True,False,True,5083.0,0.4,0.17,False,0.0,0.0003,0.0,93.0,1.0,25.0,805200.0,8329.0,96.0,True,700.0,1220.0,470.0,82.5,5.0,28.0,9.0
6075026302,San Francisco County,California,0.03,0.0,0.58,0.0,0.08,0.11,0.23,0.11,0.06,0.77,0.15,1,1.0,True,False,True,5255.0,0.24,0.09,False,0.0,0.0003,0.0,100.0,1.0,28.0,807100.0,5974.0,79.0,True,740.0,1170.0,459.0,82.9,4.0,20.0,8.0
6075026303,San Francisco County,California,0.0,0.0,0.57,0.0,0.01,0.13,0.27,0.21,0.1,0.72,0.17,1,1.0,True,False,True,4822.0,0.17,0.06,False,0.0,0.0003,0.0,100.0,1.0,26.0,847600.0,7818.0,94.0,True,700.0,1210.0,480.0,84.2,2.0,17.0,6.0
6075026401,San Francisco County,California,0.09,0.0,0.72,0.01,0.01,0.03,0.11,0.09,0.1,0.71,0.18,0,0.0,False,False,False,3738.0,0.3,0.12,False,0.0,0.0003,0.0,96.0,2.0,35.0,672100.0,7601.0,92.0,True,720.0,1230.0,459.0,83.9,5.0,22.0,6.0
6075026402,San Francisco County,California,0.07,0.0,0.47,0.0,0.07,0.08,0.31,0.22,0.1,0.79,0.1,1,1.0,True,False,True,5102.0,0.48,0.21,False,0.0,0.0003,0.0,25.0,1.0,35.0,812900.0,7607.0,92.0,True,750.0,1230.0,450.0,79.2,2.0,30.0,14.0
6075026403,San Francisco County,California,0.03,0.0,0.64,0.0,0.02,0.07,0.24,0.06,0.07,0.74,0.18,1,1.0,True,False,True,4082.0,0.23,0.09,False,0.0,0.0003,0.0,100.0,2.0,34.0,814800.0,8011.0,95.0,True,710.0,1340.0,509.0,81.4,9.0,22.0,8.0
6075026404,San Francisco County,California,0.13,0.0,0.5,0.05,0.04,0.03,0.24,0.16,0.09,0.76,0.14,1,1.0,True,False,True,2897.0,0.39,0.17,False,0.0,0.0003,0.0,100.0,1.0,45.0,721700.0,7692.0,93.0,True,869.0,1250.0,459.0,77.7,5.0,30.0,10.0
6075030101,San Francisco County,California,0.01,0.0,0.26,0.0,0.04,0.58,0.08,0.05,0.07,0.84,0.07,0,0.0,False,False,False,5048.0,0.08,0.01,False,0.0,0.0003,0.0,0.0,0.0,21.0,1162300.0,7902.0,94.0,True,800.0,509.0,250.0,81.5,3.0,18.0,10.0
6075030102,San Francisco County,California,0.01,0.0,0.23,0.0,0.02,0.64,0.07,0.02,0.07,0.76,0.15,0,0.0,False,False,False,5262.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,0.0,15.0,1845500.0,3594.0,46.0,True,730.0,570.0,310.0,88.1,4.0,10.0,5.0
6075030201,San Francisco County,California,0.03,0.0,0.36,0.0,0.09,0.44,0.08,0.03,0.09,0.77,0.12,0,0.0,False,False,False,4529.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,0.0,16.0,1174500.0,8098.0,95.0,True,750.0,660.0,310.0,84.7,1.0,10.0,4.0
6075030202,San Francisco County,California,0.02,0.0,0.33,0.0,0.02,0.51,0.1,0.02,0.07,0.77,0.15,0,0.0,False,False,False,4438.0,0.25,0.1,False,0.0,0.0003,0.0,0.0,0.0,12.0,1250000.0,8134.0,95.0,True,740.0,540.0,250.0,81.09,1.0,16.0,9.0
6075030301,San Francisco County,California,0.02,0.0,0.44,0.0,0.07,0.39,0.07,0.05,0.11,0.69,0.19,0,0.0,False,False,False,5914.0,0.2,0.08,False,0.0,0.0003,0.0,0.0,1.0,21.0,1526700.0,7325.0,91.0,True,700.0,750.0,370.0,88.9,3.0,17.0,8.0
6075030302,San Francisco County,California,0.04,0.0,0.46,0.0,0.06,0.33,0.09,0.02,0.09,0.72,0.18,0,0.0,False,False,False,4348.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,1.0,14.0,1242200.0,6822.0,87.0,True,690.0,880.0,420.0,83.7,6.0,13.0,9.0
6075030400,San Francisco County,California,0.0,0.0,0.35,0.0,0.06,0.48,0.08,0.01,0.12,0.67,0.19,0,0.0,False,False,False,5573.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,1.0,13.0,1495600.0,6182.0,81.0,True,700.0,880.0,430.0,84.9,3.0,10.0,2.0
6075030500,San Francisco County,California,0.06,0.0,0.29,0.0,0.06,0.45,0.1,0.04,0.07,0.63,0.29,0,0.0,False,False,False,3230.0,0.19,0.07,False,0.0,0.0003,0.0,0.0,1.0,10.0,1233100.0,4451.0,59.0,True,730.0,1160.0,670.0,64.4,3.0,14.0,7.0
6075030600,San Francisco County,California,0.02,0.0,0.26,0.0,0.09,0.5,0.13,0.06,0.12,0.69,0.17,0,0.0,False,False,False,2495.0,0.1,0.03,False,0.0,0.0003,0.0,0.0,1.0,12.0,1556300.0,6312.0,83.0,True,750.0,850.0,450.0,83.7,5.0,9.0,2.0
6075030700,San Francisco County,California,0.03,0.0,0.27,0.0,0.05,0.53,0.1,0.02,0.11,0.67,0.2,0,0.0,False,False,False,7024.0,0.22,0.08,False,0.0,0.0004,0.0,0.0,1.0,17.0,1203000.0,5097.0,68.0,True,750.0,890.0,470.0,84.1,2.0,13.0,2.0
6075030800,San Francisco County,California,0.04,0.0,0.33,0.0,0.01,0.52,0.06,0.0,0.08,0.7,0.21,0,0.0,False,False,False,6226.0,0.08,0.01,False,0.0,0.0003,0.0,0.0,1.0,7.0,1622200.0,6294.0,82.0,True,710.0,830.0,450.0,86.0,2.0,5.0,2.0
6075030900,San Francisco County,California,0.01,0.0,0.44,0.0,0.06,0.42,0.06,0.02,0.07,0.69,0.22,0,0.0,False,False,False,7103.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,1.0,9.0,1450100.0,6007.0,79.0,True,740.0,980.0,500.0,82.3,3.0,9.0,7.0
6075031000,San Francisco County,California,0.01,0.0,0.36,0.0,0.04,0.49,0.09,0.03,0.09,0.68,0.21,0,0.0,False,False,False,3804.0,0.09,0.02,False,0.0,0.0003,0.0,0.0,1.0,15.0,1218300.0,6743.0,87.0,True,720.0,919.0,440.0,84.4,1.0,9.0,8.0
6075031100,San Francisco County,California,0.01,0.0,0.28,0.0,0.05,0.44,0.19,0.1,0.09,0.72,0.18,0,0.0,False,False,False,6437.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,1.0,12.0,1106200.0,6923.0,88.0,True,720.0,819.0,360.0,87.5,0.0,9.0,2.0
6075031201,San Francisco County,California,0.03,0.0,0.61,0.0,0.04,0.18,0.15,0.1,0.07,0.76,0.15,1,1.0,True,False,True,6690.0,0.25,0.1,False,0.0,0.0003,0.0,0.0,1.0,31.0,815400.0,7963.0,94.0,True,730.0,1080.0,420.0,86.1,4.0,22.0,7.0
6075031202,San Francisco County,California,0.16,0.0,0.59,0.0,0.09,0.06,0.1,0.03,0.11,0.76,0.12,1,1.0,True,False,True,3394.0,0.32,0.13,False,0.0,0.0003,0.0,0.0,1.0,24.0,872900.0,7454.0,91.0,True,750.0,1110.0,409.0,81.8,5.0,27.0,11.0
6075031301,San Francisco County,California,0.13,0.0,0.53,0.0,0.08,0.18,0.09,0.0,0.05,0.72,0.21,1,1.0,True,False,True,4241.0,0.3,0.12,False,0.0,0.0003,0.0,0.0,1.0,24.0,908000.0,7457.0,91.0,True,790.0,1100.0,450.0,86.7,5.0,20.0,9.0
6075031302,San Francisco County,California,0.11,0.0,0.57,0.0,0.04,0.1,0.16,0.06,0.08,0.75,0.15,1,1.0,True,False,True,6109.0,0.24,0.09,False,0.0,0.0003,0.0,1.0,1.0,39.0,726000.0,7022.0,89.0,True,780.0,1010.0,380.0,81.4,2.0,21.0,13.0
6075031400,San Francisco County,California,0.12,0.0,0.57,0.0,0.04,0.11,0.17,0.08,0.1,0.74,0.14,1,1.0,True,False,True,7096.0,0.38,0.16,False,0.0,0.0003,0.0,0.0,1.0,45.0,809600.0,6848.0,87.0,True,780.0,1140.0,430.0,79.59,3.0,29.0,7.0
6075032601,San Francisco County,California,0.04,0.0,0.49,0.0,0.07,0.31,0.11,0.02,0.07,0.78,0.13,0,0.0,False,False,False,5211.0,0.21,0.08,False,0.0,0.0003,0.0,0.0,1.0,26.0,1071200.0,8359.0,96.0,True,730.0,830.0,360.0,83.5,1.0,18.0,9.0
6075032602,San Francisco County,California,0.0,0.0,0.6,0.0,0.03,0.32,0.06,0.02,0.06,0.74,0.19,1,1.0,True,False,True,4753.0,0.18,0.07,False,0.0,0.0003,0.0,0.0,1.0,30.0,1165000.0,8113.0,95.0,True,690.0,969.0,459.0,84.9,3.0,17.0,7.0
6075032700,San Francisco County,California,0.0,0.0,0.49,0.01,0.06,0.36,0.06,0.02,0.07,0.71,0.21,0,0.0,False,False,False,6898.0,0.07,0.01,False,0.0,0.0003,0.0,0.0,1.0,24.0,1153500.0,7705.0,93.0,True,670.0,890.0,390.0,86.5,4.0,11.0,5.0
6075032801,San Francisco County,California,0.02,0.0,0.64,0.0,0.04,0.23,0.08,0.0,0.06,0.7,0.23,1,1.0,True,False,True,4401.0,0.16,0.05,False,0.0,0.0003,0.0,0.0,1.0,20.0,1050400.0,7303.0,91.0,True,690.0,1000.0,450.0,83.5,3.0,14.0,4.0
6075032802,San Francisco County,California,0.0,0.0,0.57,0.0,0.05,0.29,0.08,0.06,0.06,0.72,0.2,0,0.0,False,False,False,4432.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,1.0,28.0,1096700.0,7794.0,93.0,True,660.0,940.0,400.0,82.4,4.0,12.0,8.0
6075032901,San Francisco County,California,0.0,0.0,0.66,0.0,0.03,0.22,0.06,0.04,0.07,0.7,0.21,0,0.0,False,False,False,5615.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,1.0,24.0,1035800.0,7640.0,93.0,True,650.0,990.0,430.0,85.6,4.0,10.0,3.0
6075032902,San Francisco County,California,0.0,0.0,0.69,0.0,0.01,0.27,0.03,0.0,0.07,0.7,0.21,1,1.0,True,False,True,4457.0,0.21,0.08,False,0.0,0.0003,0.0,0.0,1.0,20.0,978600.0,7697.0,93.0,True,670.0,1100.0,470.0,89.2,2.0,17.0,10.0
6075033000,San Francisco County,California,0.0,0.0,0.48,0.0,0.06,0.37,0.08,0.02,0.08,0.7,0.21,0,0.0,False,False,False,8127.0,0.12,0.04,False,0.0,0.0003,0.0,0.0,1.0,18.0,1140600.0,5996.0,79.0,True,690.0,940.0,430.0,84.7,6.0,16.0,5.0
6075033100,San Francisco County,California,0.0,0.0,0.51,0.0,0.06,0.37,0.04,0.0,0.09,0.65,0.24,0,0.0,False,False,False,3895.0,0.14,0.04,False,0.0,0.0003,0.0,0.0,1.0,28.0,1289600.0,7093.0,89.0,True,670.0,990.0,490.0,85.4,4.0,15.0,6.0
6075033201,San Francisco County,California,0.07,0.0,0.22,0.0,0.08,0.29,0.35,0.21,0.01,0.95,0.02,0,0.0,False,False,False,4551.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,1.0,61.0,,6215.0,81.0,True,1200.0,509.0,270.0,,25.0,67.0,51.0
6075033203,San Francisco County,California,0.04,0.0,0.31,0.0,0.02,0.45,0.15,0.08,0.03,0.84,0.11,0,0.0,False,False,False,3956.0,0.09,0.02,False,0.0,0.0003,0.0,0.0,1.0,58.0,1502500.0,5240.0,70.0,True,900.0,800.0,409.0,80.7,5.0,41.0,24.0
6075033204,San Francisco County,California,0.09,0.01,0.3,0.0,0.04,0.29,0.21,0.21,0.05,0.84,0.09,1,1.0,True,False,True,4698.0,0.18,0.07,False,0.0,0.0003,0.0,0.0,1.0,53.0,,4766.0,63.0,True,980.0,780.0,409.0,83.7,10.0,47.0,27.0
6075035100,San Francisco County,California,0.01,0.0,0.51,0.01,0.11,0.3,0.07,0.02,0.11,0.72,0.15,0,0.0,False,False,False,9116.0,0.13,0.04,False,0.0,0.0003,0.0,0.0,1.0,16.0,1101200.0,7808.0,94.0,True,680.0,910.0,390.0,86.0,3.0,13.0,7.0
6075035201,San Francisco County,California,0.0,0.0,0.54,0.0,0.02,0.35,0.07,0.05,0.12,0.69,0.17,0,0.0,False,False,False,5704.0,0.2,0.08,False,0.0,0.0003,0.0,0.0,1.0,25.0,951900.0,4409.0,58.0,True,730.0,1000.0,440.0,82.8,3.0,18.0,13.0
6075035202,San Francisco County,California,0.07,0.0,0.29,0.05,0.06,0.4,0.11,0.05,0.09,0.75,0.14,0,0.0,False,False,False,5244.0,0.26,0.1,False,0.0,0.0003,0.0,0.0,1.0,41.0,1001700.0,8321.0,96.0,True,760.0,810.0,360.0,85.7,2.0,20.0,9.0
6075035300,San Francisco County,California,0.0,0.0,0.58,0.0,0.03,0.3,0.07,0.02,0.1,0.68,0.2,1,1.0,True,False,True,7487.0,0.25,0.1,False,0.0,0.0003,0.0,0.0,1.0,25.0,956300.0,7146.0,90.0,True,690.0,1070.0,459.0,84.5,2.0,20.0,4.0
6075035400,San Francisco County,California,0.02,0.0,0.49,0.0,0.07,0.34,0.06,0.04,0.08,0.7,0.2,1,1.0,True,False,True,7342.0,0.14,0.05,False,0.0,0.0003,0.0,0.0,1.0,21.0,991800.0,4405.0,58.0,True,700.0,980.0,430.0,85.9,5.0,15.0,6.0
6075040100,San Francisco County,California,0.0,0.0,0.39,0.0,0.05,0.49,0.07,0.01,0.09,0.74,0.15,0,0.0,False,False,False,4560.0,0.23,0.09,False,0.0,0.0003,0.0,0.0,1.0,25.0,1503800.0,7495.0,92.0,True,750.0,730.0,360.0,84.1,3.0,15.0,9.0
6075040200,San Francisco County,California,0.0,0.0,0.31,0.0,0.06,0.56,0.06,0.01,0.1,0.71,0.18,0,0.0,False,False,False,5600.0,0.24,0.1,False,0.0,0.0003,0.0,0.0,1.0,19.0,1571400.0,7142.0,90.0,True,760.0,800.0,370.0,87.7,2.0,16.0,7.0
6075042601,San Francisco County,California,0.04,0.0,0.33,0.0,0.08,0.46,0.08,0.03,0.06,0.73,0.19,0,0.0,False,False,False,4004.0,0.21,0.08,False,0.0,0.0003,0.0,81.0,1.0,28.0,1302600.0,8388.0,96.0,True,740.0,860.0,390.0,87.7,4.0,19.0,12.0
6075042602,San Francisco County,California,0.01,0.0,0.34,0.0,0.06,0.52,0.04,0.01,0.1,0.67,0.22,0,0.0,False,False,False,2861.0,0.07,0.01,False,0.0,0.0003,0.0,27.0,1.0,20.0,1503700.0,7697.0,93.0,True,730.0,710.0,330.0,81.5,1.0,7.0,3.0
6075042700,San Francisco County,California,0.06,0.0,0.43,0.0,0.03,0.38,0.08,0.02,0.09,0.71,0.19,1,1.0,True,False,True,5379.0,0.33,0.14,False,0.0,0.0003,0.0,47.0,1.0,28.0,1216600.0,8380.0,96.0,True,780.0,990.0,470.0,88.7,4.0,26.0,13.0
6075042800,San Francisco County,California,0.0,0.0,0.18,0.0,0.09,0.68,0.04,0.0,0.14,0.65,0.19,0,0.0,False,False,False,2507.0,0.09,0.02,False,0.0,0.0003,0.0,35.0,1.0,15.0,2000001.0,3634.0,47.0,True,720.0,790.0,470.0,88.2,3.0,5.0,2.0
6075045100,San Francisco County,California,0.02,0.0,0.38,0.0,0.01,0.45,0.11,0.06,0.07,0.76,0.15,0,0.0,False,False,False,5126.0,0.1,0.02,False,0.0,0.0003,0.0,0.0,1.0,22.0,1325000.0,8203.0,95.0,True,720.0,720.0,310.0,86.9,3.0,13.0,7.0
6075045200,San Francisco County,California,0.02,0.0,0.4,0.0,0.06,0.43,0.07,0.01,0.06,0.8,0.12,0,0.0,False,False,False,7286.0,0.2,0.08,False,0.0,0.0003,0.0,3.0,1.0,28.0,1667600.0,7945.0,94.0,True,740.0,830.0,370.0,84.6,6.0,19.0,9.0
6075047600,San Francisco County,California,0.01,0.0,0.43,0.01,0.09,0.38,0.06,0.01,0.08,0.75,0.16,0,0.0,False,False,False,5670.0,0.1,0.02,False,0.0,0.0003,0.0,64.0,1.0,23.0,1348100.0,7880.0,94.0,True,710.0,880.0,390.0,83.1,4.0,11.0,5.0
6075047701,San Francisco County,California,0.0,0.0,0.45,0.0,0.08,0.39,0.07,0.03,0.06,0.75,0.18,1,1.0,True,False,True,4569.0,0.29,0.12,False,0.0,0.0003,0.0,98.0,1.0,30.0,1159500.0,8351.0,96.0,True,730.0,950.0,430.0,84.1,5.0,23.0,12.0
6075047702,San Francisco County,California,0.0,0.0,0.51,0.0,0.03,0.39,0.05,0.01,0.09,0.73,0.17,1,1.0,True,False,True,3927.0,0.29,0.12,False,0.0,0.0003,0.0,100.0,1.0,31.0,1238900.0,8092.0,95.0,True,730.0,1000.0,450.0,84.7,3.0,20.0,9.0
6075047801,San Francisco County,California,0.01,0.0,0.46,0.0,0.08,0.37,0.05,0.0,0.1,0.69,0.2,1,1.0,True,False,True,4421.0,0.21,0.08,False,0.0,0.0003,0.0,98.0,1.0,24.0,1243700.0,7895.0,94.0,True,700.0,980.0,440.0,89.2,2.0,14.0,8.0
6075047802,San Francisco County,California,0.0,0.0,0.45,0.0,0.03,0.4,0.1,0.04,0.06,0.78,0.15,0,0.0,False,False,False,3869.0,0.25,0.1,False,0.0,0.0003,0.0,94.0,1.0,28.0,1469300.0,7956.0,94.0,True,730.0,950.0,430.0,,2.0,23.0,8.0
6075047901,San Francisco County,California,0.01,0.0,0.49,0.0,0.05,0.39,0.04,0.01,0.09,0.73,0.16,0,0.0,False,False,False,7589.0,0.17,0.06,False,0.0,0.0003,0.0,30.0,1.0,22.0,1103400.0,1874.0,23.0,True,750.0,1000.0,470.0,82.2,3.0,17.0,10.0
6075047902,San Francisco County,California,0.0,0.0,0.39,0.0,0.09,0.45,0.04,0.01,0.06,0.72,0.21,0,0.0,False,False,False,3632.0,0.13,0.04,False,0.0,0.0003,0.0,65.0,1.0,31.0,1228700.0,7830.0,94.0,True,710.0,880.0,409.0,85.3,2.0,13.0,5.0
6075060100,San Francisco County,California,0.02,0.01,0.08,0.0,0.08,0.68,0.13,0.06,0.1,0.85,0.03,0,0.0,False,False,False,4226.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,0.0,16.0,2000001.0,683.0,9.0,True,790.0,310.0,160.0,,1.0,10.0,3.0
6075060400,San Francisco County,California,0.05,0.0,0.25,0.0,0.01,0.51,0.1,0.09,0.06,0.59,0.34,0,0.0,False,False,False,1596.0,0.12,0.03,False,0.0,0.0025,0.0,0.0,1.0,46.0,880000.0,1570.0,20.0,True,780.0,750.0,440.0,79.7,5.0,15.0,9.0
6075060502,San Francisco County,California,0.27,0.0,0.33,0.06,0.04,0.02,0.26,0.19,0.17,0.74,0.07,6,3.0,True,False,True,3511.0,0.84,0.45,True,0.0,0.0003,0.0,98.0,2.0,39.0,732500.0,5521.0,73.0,True,1100.0,1430.0,540.0,75.5,14.0,57.0,32.0
6075060700,San Francisco County,California,0.02,0.0,0.44,0.0,0.03,0.36,0.12,0.03,0.07,0.84,0.08,0,0.0,False,False,False,13222.0,0.12,0.04,False,0.0,0.0003,0.0,0.0,0.0,17.0,914700.0,6638.0,86.0,True,730.0,490.0,220.0,81.3,1.0,16.0,8.0
6075061000,San Francisco County,California,0.16,0.0,0.6,0.0,0.03,0.11,0.09,0.05,0.11,0.73,0.15,1,1.0,True,False,True,4839.0,0.46,0.2,False,0.0,0.0003,0.0,51.0,1.0,30.0,832500.0,4438.0,59.0,True,720.0,969.0,360.0,79.9,7.0,28.0,7.0
6075061100,San Francisco County,California,0.0,0.0,0.93,0.0,0.0,0.02,0.0,0.0,0.07,0.62,0.29,12,7.0,True,False,True,4477.0,0.95,0.62,True,0.0,0.0003,0.0,0.0,1.0,46.0,992200.0,9161.0,99.0,True,790.0,2590.0,1230.0,83.6,7.0,68.0,36.0
6075061200,San Francisco County,California,0.29,0.0,0.29,0.0,0.01,0.08,0.32,0.25,0.03,0.78,0.17,1,1.0,True,False,True,3842.0,0.49,0.22,False,0.0,0.0003,0.0,0.0,1.0,36.0,759300.0,8286.0,96.0,True,940.0,1260.0,490.0,76.0,10.0,27.0,13.0
6075061400,San Francisco County,California,0.09,0.0,0.22,0.0,0.07,0.39,0.22,0.17,0.11,0.79,0.08,0,0.0,False,False,False,6283.0,0.58,0.27,False,0.0,0.0003,0.0,0.0,0.0,22.0,1110800.0,7156.0,90.0,True,930.0,800.0,380.0,75.8,2.0,34.0,19.0
6075061500,San Francisco County,California,0.01,0.0,0.42,0.0,0.05,0.44,0.06,0.0,0.06,0.84,0.08,0,0.0,False,False,False,16968.0,0.21,0.08,False,0.0,0.0003,0.0,0.0,0.0,15.0,1226500.0,7185.0,90.0,True,720.0,480.0,229.0,80.4,4.0,15.0,7.0
6075980200,San Francisco County,California,0.16,0.0,0.33,0.0,0.0,0.46,0.03,0.03,0.04,0.34,0.6,0,0.0,False,False,False,312.0,0.02,0.0,False,0.0,0.0003,0.0,8.0,0.0,0.0,857100.0,802.0,11.0,True,620.0,1250.0,930.0,,0.0,0.0,0.0
6075980300,San Francisco County,California,0.0,0.0,0.07,0.0,0.0,0.92,0.0,0.0,0.0,1.0,0.0,0,0.0,False,False,False,63.0,0.02,0.0,False,0.0,0.0005,0.0,0.0,0.0,0.0,,1819.0,23.0,True,770.0,440.0,229.0,,0.0,6.0,0.0
6075980401,San Francisco County,California,,,,,,,,,,,,0,0.0,False,False,False,0.0,,,False,0.0,,,,,,,1.0,0.0,True,,,,,,,
